,0,1,2,3,4,5,6,7,8,9
40969,28,Saint Francis (PA),34,551,16.2,6,Personal Fouls Per Game,2017,,
40970,29,UCLA,36,584,16.2,12,Personal Fouls Per Game,2017,,
40971,30,Wisconsin,37,602,16.3,7,Personal Fouls Per Game,2017,,
40972,31,Virginia,34,556,16.4,10,Personal Fouls Per Game,2017,,
40973,32,Virginia Tech,33,543,16.5,8,Personal Fouls Per Game,2017,,
40974,33,Texas A&M,31,511,16.5,8,Personal Fouls Per Game,2017,,
40975,34,USC Upstate,33,547,16.6,14,Personal Fouls Per Game,2017,,
40976,35,Vanderbilt,35,581,16.6,11,Personal Fouls Per Game,2017,,
40977,-,Nevada,35,581,16.6,10,Personal Fouls Per Game,2017,,
40978,37,Elon,32,532,16.6,4,Personal Fouls Per Game,2017,,
40979,38,Creighton,35,583,16.7,7,Personal Fouls Per Game,2017,,
40980,39,Youngstown St.,34,567,16.7,15,Personal Fouls Per Game,2017,,
40981,40,South Dakota St.,35,584,16.7,11,Personal Fouls Per Game,2017,,
40982,41,Memphis,32,534,16.7,6,Personal Fouls Per Game,2017,,
40983,42,Pittsburgh,33,551,16.7,8,Personal Fouls Per Game,2017,,
40984,-,East Carolina,33,551,16.7,6,Personal Fouls Per Game,2017,,
40985,44,North Dakota St.,30,501,16.7,6,Personal Fouls Per Game,2017,,
40986,45,UNC Asheville,33,553,16.8,14,Personal Fouls Per Game,2017,,
40987,46,George Mason,34,570,16.8,7,Personal Fouls Per Game,2017,,
40988,47,Northeastern,31,522,16.8,8,Personal Fouls Per Game,2017,,
40989,48,UNLV,32,539,16.8,10,Personal Fouls Per Game,2017,,
40990,-,Lehigh,32,539,16.8,12,Personal Fouls Per Game,2017,,
40991,-,Utah,32,539,16.8,12,Personal Fouls Per Game,2017,,
40992,Personal Fouls Per Game,2017,,,,,,,,
40993,51,Arizona,37,625,16.9,7,Personal Fouls Per Game,2017,,
40994,52,Arizona St.,33,558,16.9,16,Personal Fouls Per Game,2017,,
40995,53,Toledo,34,575,16.9,17,Personal Fouls Per Game,2017,,
40996,54,Gonzaga,39,662,17.0,15,Personal Fouls Per Game,2017,,
40997,55,Southern Miss.,31,527,17.0,18,Personal Fouls Per Game,2017,,
40998,56,Minnesota,34,579,17.0,16,Personal Fouls Per Game,2017,,
40999,57,Binghamton,32,545,17.0,7,Personal Fouls Per Game,2017,,
41000,-,Loyola Chicago,32,545,17.0,10,Personal Fouls Per Game,2017,,
41001,-,Hofstra,32,545,17.0,11,Personal Fouls Per Game,2017,,
41002,60,Mercer,32,547,17.1,9,Personal Fouls Per Game,2017,,
41003,61,Pepperdine,31,531,17.1,11,Personal Fouls Per Game,2017,,
41004,62,Lafayette,30,515,17.2,6,Personal Fouls Per Game,2017,,
41005,63,Radford,32,550,17.2,6,Personal Fouls Per Game,2017,,
41006,64,Colorado St.,36,619,17.2,12,Personal Fouls Per Game,2017,,
41007,65,Providence,33,569,17.2,8,Personal Fouls Per Game,2017,,
41008,66,Col. of Charleston,35,604,17.3,7,Personal Fouls Per Game,2017,,
41009,67,N.C. Central,34,588,17.3,11,Personal Fouls Per Game,2017,,
41010,68,Presbyterian,30,519,17.3,8,Personal Fouls Per Game,2017,,
41011,69,UT Martin,35,606,17.3,8,Personal Fouls Per Game,2017,,
41012,70,San Diego St.,33,572,17.3,15,Personal Fouls Per Game,2017,,
41013,71,Texas Southern,35,607,17.3,19,Personal Fouls Per Game,2017,,
41014,72,TCU,39,679,17.4,7,Personal Fouls Per Game,2017,,
41015,73,High Point,31,540,17.4,9,Personal Fouls Per Game,2017,,
41016,74,UConn,33,575,17.4,16,Personal Fouls Per Game,2017,,
41017,75,Oakland,34,593,17.4,17,Personal Fouls Per Game,2017,,
41018,76,La.-Monroe,33,576,17.5,13,Personal Fouls Per Game,2017,,
41019,77,Furman,35,613,17.5,5,Personal Fouls Per Game,2017,,
41020,78,Texas Tech,32,561,17.5,11,Personal Fouls Per Game,2017,,
41021,79,Weber St.,34,597,17.6,16,Personal Fouls Per Game,2017,,
41022,80,New Orleans,32,562,17.6,10,Personal Fouls Per Game,2017,,
41023,-,Ohio St.,32,562,17.6,14,Personal Fouls Per Game,2017,,
41024,-,Maine,32,562,17.6,10,Personal Fouls Per Game,2017,,
41025,83,Baylor,35,617,17.6,10,Personal Fouls Per Game,2017,,
41026,84,Portland,33,582,17.6,15,Personal Fouls Per Game,2017,,
41027,85,Albany (NY),35,618,17.7,17,Personal Fouls Per Game,2017,,
41028,86,Troy,37,654,17.7,10,Personal Fouls Per Game,2017,,
41029,87,Belmont,30,531,17.7,11,Personal Fouls Per Game,2017,,
41030,88,Illinois St.,35,620,17.7,11,Personal Fouls Per Game,2017,,
41031,89,Missouri St.,33,585,17.7,10,Personal Fouls Per Game,2017,,
41032,90,Saint Joseph's,31,550,17.7,8,Personal Fouls Per Game,2017,,
41033,-,Ohio,31,550,17.7,12,Personal Fouls Per Game,2017,,
41034,92,Rutgers,33,586,17.8,7,Personal Fouls Per Game,2017,,
41035,93,Mt. St. Mary's,36,640,17.8,7,Personal Fouls Per Game,2017,,
41036,94,North Carolina,40,712,17.8,12,Personal Fouls Per Game,2017,,
41037,-,Northern Ky.,35,623,17.8,11,Personal Fouls Per Game,2017,,
41038,96,Kansas,36,641,17.8,17,Personal Fouls Per Game,2017,,
41039,97,Texas St.,36,642,17.8,12,Personal Fouls Per Game,2017,,
41040,-,Oral Roberts,30,535,17.8,15,Personal Fouls Per Game,2017,,
41041,99,Texas,33,589,17.8,13,Personal Fouls Per Game,2017,,
41042,100,Campbell,37,662,17.9,10,Personal Fouls Per Game,2017,,
41043,Personal Fouls Per Game,2017,,,,,,,,
41044,101,Penn,28,502,17.9,9,Personal Fouls Per Game,2017,,
41045,-,UC Santa Barbara,28,502,17.9,6,Personal Fouls Per Game,2017,,
41046,103,Fort Wayne,33,592,17.9,9,Personal Fouls Per Game,2017,,
41047,104,Iowa,34,610,17.9,3,Personal Fouls Per Game,2017,,
41048,105,Jacksonville St.,35,629,18.0,24,Personal Fouls Per Game,2017,,
41049,106,Kansas St.,35,630,18.0,10,Personal Fouls Per Game,2017,,
41050,-,Longwood,30,540,18.0,12,Personal Fouls Per Game,2017,,
41051,-,Air Force,33,594,18.0,16,Personal Fouls Per Game,2017,,
41052,109,Southern Ill.,33,595,18.0,12,Personal Fouls Per Game,2017,,
41053,110,Penn St.,33,596,18.1,10,Personal Fouls Per Game,2017,,
41054,111,Tulsa,32,579,18.1,10,Personal Fouls Per Game,2017,,
41055,112,Alabama A&M,29,526,18.1,9,Personal Fouls Per Game,2017,,
41056,113,Temple,32,581,18.2,10,Personal Fouls Per Game,2017,,
41057,114,Akron,36,654,18.2,15,Personal Fouls Per Game,2017,,
41058,115,Richmond,35,636,18.2,9,Personal Fouls Per Game,2017,,
41059,116,Coastal Caro.,39,709,18.2,15,Personal Fouls Per Game,2017,,
41060,117,Davidson,32,583,18.2,14,Personal Fouls Per Game,2017,,
41061,118,Drake,31,565,18.2,5,Personal Fouls Per Game,2017,,
41062,119,UNCG,35,638,18.2,17,Personal Fouls Per Game,2017,,
41063,120,Austin Peay,30,547,18.2,15,Personal Fouls Per Game,2017,,
41064,121,Cornell,29,529,18.2,10,Personal Fouls Per Game,2017,,
41065,122,Duke,37,675,18.2,13,Personal Fouls Per Game,2017,,
41066,123,Middle Tenn.,36,657,18.3,5,Personal Fouls Per Game,2017,,
41067,124,William & Mary,31,566,18.3,10,Personal Fouls Per Game,2017,,
41068,125,NC State,32,585,18.3,13,Personal Fouls Per Game,2017,,
41069,126,Fairfield,31,567,18.3,11,Personal Fouls Per Game,2017,,
41070,-,Old Dominion,31,567,18.3,10,Personal Fouls Per Game,2017,,
41071,128,Dartmouth,27,494,18.3,7,Personal Fouls Per Game,2017,,
41072,129,American,30,549,18.3,18,Personal Fouls Per Game,2017,,
41073,130,Niagara,33,604,18.3,18,Personal Fouls Per Game,2017,,
41074,131,Illinois,35,641,18.3,4,Personal Fouls Per Game,2017,,
41075,-,Milwaukee,35,641,18.3,13,Personal Fouls Per Game,2017,,
41076,133,Sacramento St.,31,568,18.3,18,Personal Fouls Per Game,2017,,
41077,134,Winthrop,33,605,18.3,9,Personal Fouls Per Game,2017,,
41078,135,UMBC,34,625,18.4,13,Personal Fouls Per Game,2017,,
41079,136,Chattanooga,31,570,18.4,3,Personal Fouls Per Game,2017,,
41080,137,Florida,36,662,18.4,10,Personal Fouls Per Game,2017,,
41081,138,Marshall,35,644,18.4,21,Personal Fouls Per Game,2017,,
41082,139,Northern Ariz.,32,590,18.4,9,Personal Fouls Per Game,2017,,
41083,140,FIU,31,572,18.5,14,Personal Fouls Per Game,2017,,
41084,141,Little Rock,32,591,18.5,10,Personal Fouls Per Game,2017,,
41085,142,New Mexico St.,34,628,18.5,15,Personal Fouls Per Game,2017,,
41086,143,Cal Poly,31,574,18.5,17,Personal Fouls Per Game,2017,,
41087,144,Wright St.,32,594,18.6,14,Personal Fouls Per Game,2017,,
41088,-,Navy,32,594,18.6,16,Personal Fouls Per Game,2017,,
41089,146,Seton Hall,33,613,18.6,11,Personal Fouls Per Game,2017,,
41090,147,Colorado,34,632,18.6,9,Personal Fouls Per Game,2017,,
41091,148,Maryland,33,614,18.6,8,Personal Fouls Per Game,2017,,
41092,149,Central Conn. St.,29,540,18.6,14,Personal Fouls Per Game,2017,,
41093,150,Nebraska,31,578,18.6,13,Personal Fouls Per Game,2017,,
41094,Personal Fouls Per Game,2017,,,,,,,,
41095,-,Idaho St.,31,578,18.6,12,Personal Fouls Per Game,2017,,
41096,152,Duquesne,32,597,18.7,15,Personal Fouls Per Game,2017,,
41097,-,Boston College,32,597,18.7,14,Personal Fouls Per Game,2017,,
41098,154,La Salle,30,560,18.7,13,Personal Fouls Per Game,2017,,
41099,-,Wofford,33,616,18.7,10,Personal Fouls Per Game,2017,,
41100,156,Santa Clara,33,617,18.7,21,Personal Fouls Per Game,2017,,
41101,157,FGCU,34,636,18.7,9,Personal Fouls Per Game,2017,,
41102,-,Howard,34,636,18.7,17,Personal Fouls Per Game,2017,,
41103,159,Xavier,38,711,18.7,11,Personal Fouls Per Game,2017,,
41104,160,Bucknell,35,655,18.7,6,Personal Fouls Per Game,2017,,
41105,161,Georgia,34,637,18.7,17,Personal Fouls Per Game,2017,,
41106,162,Columbia,27,506,18.7,7,Personal Fouls Per Game,2017,,
41107,163,Wichita St.,36,676,18.8,2,Personal Fouls Per Game,2017,,
41108,164,Dayton,32,601,18.8,2,Personal Fouls Per Game,2017,,
41109,165,Jacksonville,33,620,18.8,25,Personal Fouls Per Game,2017,,
41110,166,North Florida,34,639,18.8,23,Personal Fouls Per Game,2017,,
41111,167,Western Mich.,32,602,18.8,8,Personal Fouls Per Game,2017,,
41112,168,Valparaiso,33,621,18.8,11,Personal Fouls Per Game,2017,,
41113,169,Samford,36,678,18.8,14,Personal Fouls Per Game,2017,,
41114,170,Houston,32,603,18.8,21,Personal Fouls Per Game,2017,,
41115,-,Colgate,32,603,18.8,8,Personal Fouls Per Game,2017,,
41116,172,Butler,34,641,18.9,10,Personal Fouls Per Game,2017,,
41117,173,Ill.-Chicago,36,679,18.9,18,Personal Fouls Per Game,2017,,
41118,174,Hartford,32,604,18.9,18,Personal Fouls Per Game,2017,,
41119,175,Kentucky,38,718,18.9,11,Personal Fouls Per Game,2017,,
41120,176,North Texas,30,568,18.9,10,Personal Fouls Per Game,2017,,
41121,177,Central Ark.,32,606,18.9,10,Personal Fouls Per Game,2017,,
41122,178,Louisiana,33,625,18.9,19,Personal Fouls Per Game,2017,,
41123,179,Harvard,28,531,19.0,9,Personal Fouls Per Game,2017,,
41124,180,Seattle U,30,569,19.0,16,Personal Fouls Per Game,2017,,
41125,-,Florida A&M,30,569,19.0,14,Personal Fouls Per Game,2017,,
41126,182,Delaware,33,626,19.0,12,Personal Fouls Per Game,2017,,
41127,183,Utah St.,31,589,19.0,14,Personal Fouls Per Game,2017,,
41128,-,Fla. Atlantic,30,570,19.0,11,Personal Fouls Per Game,2017,,
41129,-,Stetson,32,608,19.0,14,Personal Fouls Per Game,2017,,
41130,-,Delaware St.,32,608,19.0,14,Personal Fouls Per Game,2017,,
41131,-,Hawaii,30,570,19.0,10,Personal Fouls Per Game,2017,,
41132,188,Portland St.,31,590,19.0,16,Personal Fouls Per Game,2017,,
41133,189,Kent St.,36,686,19.1,13,Personal Fouls Per Game,2017,,
41134,190,Alcorn,32,610,19.1,5,Personal Fouls Per Game,2017,,
41135,-,Boston U.,32,610,19.1,15,Personal Fouls Per Game,2017,,
41136,192,Oregon St.,32,611,19.1,11,Personal Fouls Per Game,2017,,
41137,193,Iona,35,669,19.1,10,Personal Fouls Per Game,2017,,
41138,194,Central Mich.,32,612,19.1,19,Personal Fouls Per Game,2017,,
41139,195,Kennesaw St.,32,613,19.2,12,Personal Fouls Per Game,2017,,
41140,-,Fordham,32,613,19.2,22,Personal Fouls Per Game,2017,,
41141,197,UC Davis,36,690,19.2,20,Personal Fouls Per Game,2017,,
41142,198,Rice,35,671,19.2,13,Personal Fouls Per Game,2017,,
41143,-,Liberty,35,671,19.2,15,Personal Fouls Per Game,2017,,
41144,200,LSU,31,595,19.2,10,Personal Fouls Per Game,2017,,
41145,Personal Fouls Per Game,2017,,,,,,,,
41146,201,UT Arlington,36,691,19.2,9,Personal Fouls Per Game,2017,,
41147,-,Northwestern,36,691,19.2,19,Personal Fouls Per Game,2017,,
41148,203,Louisville,34,653,19.2,12,Personal Fouls Per Game,2017,,
41149,204,South Carolina St.,31,596,19.2,7,Personal Fouls Per Game,2017,,
41150,205,Southern U.,33,635,19.2,13,Personal Fouls Per Game,2017,,
41151,206,Loyola Maryland,33,636,19.3,9,Personal Fouls Per Game,2017,,
41152,207,Sacred Heart,32,617,19.3,10,Personal Fouls Per Game,2017,,
41153,-,Omaha,32,617,19.3,11,Personal Fouls Per Game,2017,,
41154,-,Chicago St.,32,617,19.3,18,Personal Fouls Per Game,2017,,
41155,210,Houston Baptist,31,598,19.3,15,Personal Fouls Per Game,2017,,
41156,211,California,34,656,19.3,17,Personal Fouls Per Game,2017,,
41157,212,South Fla.,30,579,19.3,13,Personal Fouls Per Game,2017,,
41158,213,Nicholls St.,31,599,19.3,13,Personal Fouls Per Game,2017,,
41159,-,NJIT,31,599,19.3,20,Personal Fouls Per Game,2017,,
41160,215,BYU,34,657,19.3,15,Personal Fouls Per Game,2017,,
41161,-,South Dakota,34,657,19.3,18,Personal Fouls Per Game,2017,,
41162,217,Charlotte,30,580,19.3,9,Personal Fouls Per Game,2017,,
41163,218,Northern Ill.,32,619,19.3,11,Personal Fouls Per Game,2017,,
41164,-,UTEP,32,619,19.3,33,Personal Fouls Per Game,2017,,
41165,-,Southeastern La.,32,619,19.3,15,Personal Fouls Per Game,2017,,
41166,221,Eastern Ill.,29,561,19.3,27,Personal Fouls Per Game,2017,,
41167,222,Ball St.,34,658,19.4,20,Personal Fouls Per Game,2017,,
41168,223,San Diego,31,600,19.4,12,Personal Fouls Per Game,2017,,
41169,224,Oklahoma,31,601,19.4,14,Personal Fouls Per Game,2017,,
41170,225,Saint Louis,33,640,19.4,16,Personal Fouls Per Game,2017,,
41171,226,Marquette,32,621,19.4,18,Personal Fouls Per Game,2017,,
41172,-,Army West Point,32,621,19.4,12,Personal Fouls Per Game,2017,,
41173,228,Canisius,34,660,19.4,10,Personal Fouls Per Game,2017,,
41174,229,Northern Colo.,29,563,19.4,15,Personal Fouls Per Game,2017,,
41175,230,San Francisco,33,641,19.4,7,Personal Fouls Per Game,2017,,
41176,-,Ga. Southern,33,641,19.4,12,Personal Fouls Per Game,2017,,
41177,232,Stony Brook,32,622,19.4,10,Personal Fouls Per Game,2017,,
41178,233,Bowling Green,32,623,19.5,14,Personal Fouls Per Game,2017,,
41179,234,Stanford,31,604,19.5,15,Personal Fouls Per Game,2017,,
41180,235,UTSA,33,643,19.5,20,Personal Fouls Per Game,2017,,
41181,236,Mississippi Val.,32,624,19.5,7,Personal Fouls Per Game,2017,,
41182,-,Western Ill.,28,546,19.5,17,Personal Fouls Per Game,2017,,
41183,238,Southeast Mo. St.,33,644,19.5,22,Personal Fouls Per Game,2017,,
41184,239,Ole Miss,36,703,19.5,14,Personal Fouls Per Game,2017,,
41185,240,Florida St.,35,684,19.5,7,Personal Fouls Per Game,2017,,
41186,241,A&M-Corpus Chris,36,704,19.6,16,Personal Fouls Per Game,2017,,
41187,242,Alabama,34,665,19.6,16,Personal Fouls Per Game,2017,,
41188,243,Northwestern St.,29,568,19.6,10,Personal Fouls Per Game,2017,,
41189,244,UMES,34,666,19.6,16,Personal Fouls Per Game,2017,,
41190,245,Quinnipiac,31,608,19.6,14,Personal Fouls Per Game,2017,,
41191,246,Utah Valley,34,667,19.6,13,Personal Fouls Per Game,2017,,
41192,247,San Jose St.,30,589,19.6,5,Personal Fouls Per Game,2017,,
41193,248,Siena,34,668,19.6,19,Personal Fouls Per Game,2017,,
41194,249,Marist,32,629,19.7,15,Personal Fouls Per Game,2017,,
41195,-,N.C. A&T,32,629,19.7,20,Personal Fouls Per Game,2017,,
41196,Personal Fouls Per Game,2017,,,,,,,,
41197,251,Savannah St.,29,571,19.7,4,Personal Fouls Per Game,2017,,
41198,252,UC Riverside,28,554,19.8,18,Personal Fouls Per Game,2017,,
41199,253,Rider,33,653,19.8,19,Personal Fouls Per Game,2017,,
41200,254,McNeese,29,574,19.8,21,Personal Fouls Per Game,2017,,
41201,255,Green Bay,32,634,19.8,11,Personal Fouls Per Game,2017,,
41202,-,DePaul,32,634,19.8,13,Personal Fouls Per Game,2017,,
41203,257,VMI,30,595,19.8,12,Personal Fouls Per Game,2017,,
41204,258,New Mexico,31,615,19.8,14,Personal Fouls Per Game,2017,,
41205,259,Brown,30,597,19.9,5,Personal Fouls Per Game,2017,,
41206,260,Mississippi St.,32,638,19.9,16,Personal Fouls Per Game,2017,,
41207,261,Grambling,33,658,19.9,11,Personal Fouls Per Game,2017,,
41208,262,ETSU,35,698,19.9,5,Personal Fouls Per Game,2017,,
41209,263,Eastern Wash.,34,679,20.0,21,Personal Fouls Per Game,2017,,
41210,264,UNCW,35,699,20.0,22,Personal Fouls Per Game,2017,,
41211,265,Eastern Ky.,31,620,20.0,16,Personal Fouls Per Game,2017,,
41212,-,Evansville,33,660,20.0,21,Personal Fouls Per Game,2017,,
41213,267,Murray St.,33,661,20.0,16,Personal Fouls Per Game,2017,,
41214,268,LIU Brooklyn,32,641,20.0,24,Personal Fouls Per Game,2017,,
41215,269,Charleston So.,31,621,20.0,7,Personal Fouls Per Game,2017,,
41216,270,Michigan St.,35,702,20.1,14,Personal Fouls Per Game,2017,,
41217,271,Indiana,34,682,20.1,20,Personal Fouls Per Game,2017,,
41218,-,Long Beach St.,34,682,20.1,18,Personal Fouls Per Game,2017,,
41219,273,Morgan St.,30,602,20.1,15,Personal Fouls Per Game,2017,,
41220,274,Miami (OH),32,643,20.1,20,Personal Fouls Per Game,2017,,
41221,275,Denver,30,603,20.1,15,Personal Fouls Per Game,2017,,
41222,276,Drexel,32,645,20.2,24,Personal Fouls Per Game,2017,,
41223,-,Bethune-Cookman,32,645,20.2,19,Personal Fouls Per Game,2017,,
41224,278,Wake Forest,33,668,20.2,11,Personal Fouls Per Game,2017,,
41225,-,James Madison,33,668,20.2,13,Personal Fouls Per Game,2017,,
41226,280,Jackson St.,32,648,20.3,19,Personal Fouls Per Game,2017,,
41227,281,Washington,31,628,20.3,17,Personal Fouls Per Game,2017,,
41228,282,Missouri,32,649,20.3,20,Personal Fouls Per Game,2017,,
41229,283,South Carolina,37,751,20.3,21,Personal Fouls Per Game,2017,,
41230,284,Gardner-Webb,33,670,20.3,10,Personal Fouls Per Game,2017,,
41231,285,Alabama St.,31,630,20.3,10,Personal Fouls Per Game,2017,,
41232,286,Loyola Marymount,30,610,20.3,19,Personal Fouls Per Game,2017,,
41233,-,Robert Morris,33,671,20.3,15,Personal Fouls Per Game,2017,,
41234,288,Bradley,33,672,20.4,17,Personal Fouls Per Game,2017,,
41235,289,Georgia St.,33,673,20.4,23,Personal Fouls Per Game,2017,,
41236,290,Arkansas St.,32,653,20.4,17,Personal Fouls Per Game,2017,,
41237,-,South Ala.,32,653,20.4,17,Personal Fouls Per Game,2017,,
41238,292,Hampton,31,634,20.5,17,Personal Fouls Per Game,2017,,
41239,293,IUPUI,32,655,20.5,11,Personal Fouls Per Game,2017,,
41240,294,Cleveland St.,31,636,20.5,14,Personal Fouls Per Game,2017,,
41241,295,Monmouth,34,698,20.5,11,Personal Fouls Per Game,2017,,
41242,296,Wagner,30,616,20.5,16,Personal Fouls Per Game,2017,,
41243,297,Arkansas,36,740,20.6,10,Personal Fouls Per Game,2017,,
41244,298,West Virginia,37,761,20.6,4,Personal Fouls Per Game,2017,,
41245,299,Wyoming,38,785,20.7,17,Personal Fouls Per Game,2017,,
41246,300,Western Caro.,32,662,20.7,16,Personal Fouls Per Game,2017,,
41247,Steals Per Game,2017,,,,,,,,
41248,1,West Virginia,37,371,10.0,Steals Per Game,2017,,,
41249,2,Portland St.,31,307,9.9,Steals Per Game,2017,,,
41250,3,Fordham,32,315,9.8,Steals Per Game,2017,,,
41251,4,Eastern Mich.,33,317,9.6,Steals Per Game,2017,,,
41252,5,Holy Cross,32,302,9.4,Steals Per Game,2017,,,
41253,6,A&M-Corpus Chris,36,337,9.4,Steals Per Game,2017,,,
41254,7,UNC Asheville,33,306,9.3,Steals Per Game,2017,,,
41255,-,The Citadel,33,306,9.3,Steals Per Game,2017,,,
41256,9,Grambling,33,292,8.8,Steals Per Game,2017,,,
41257,10,Gardner-Webb,33,291,8.8,Steals Per Game,2017,,,
41258,11,Ark.-Pine Bluff,32,279,8.7,Steals Per Game,2017,,,
41259,12,Fresno St.,33,278,8.4,Steals Per Game,2017,,,
41260,13,ETSU,35,293,8.4,Steals Per Game,2017,,,
41261,14,Boston U.,32,265,8.3,Steals Per Game,2017,,,
41262,15,Prairie View,33,273,8.3,Steals Per Game,2017,,,
41263,16,Omaha,32,262,8.2,Steals Per Game,2017,,,
41264,17,CSU Bakersfield,35,286,8.2,Steals Per Game,2017,,,
41265,18,Syracuse,34,275,8.1,Steals Per Game,2017,,,
41266,19,Jacksonville,33,265,8.0,Steals Per Game,2017,,,
41267,20,Lamar University,34,271,8.0,Steals Per Game,2017,,,
41268,21,Robert Morris,33,261,7.9,Steals Per Game,2017,,,
41269,22,New Orleans,32,252,7.9,Steals Per Game,2017,,,
41270,23,North Dakota,32,251,7.8,Steals Per Game,2017,,,
41271,24,Oakland,34,265,7.8,Steals Per Game,2017,,,
41272,25,Savannah St.,29,226,7.8,Steals Per Game,2017,,,
41273,26,South Carolina,37,288,7.8,Steals Per Game,2017,,,
